season_year,player_id,player_name,team_name,team_code,rank_no,g,sba,sb,cs,sb_rate,oob,pko
2019,60757,김경태,한화,HH,18,1,0,0,0,,0,0
2019,66715,김인환,한화,HH,18,18,0,0,0,,1,0
2019,79364,김종민,한화,HH,18,10,0,0,0,,0,0
2019,63765,김종수,한화,HH,18,1,0,0,0,,0,0
2019,60184,김창혁,한화,HH,18,3,0,0,0,,0,0
2019,66704,김태연,한화,HH,18,9,0,0,0,,0,0
2019,66707,박상언,한화,HH,18,1,0,0,0,,0,0
2019,64724,박준혁,한화,HH,18,4,0,0,0,,0,0
2019,63703,박한결,한화,HH,18,9,1,0,1,0.0,0,0
2019,60100,백진우,한화,HH,18,16,0,0,0,,0,0
2019,69727,변우혁,한화,HH,18,29,0,0,0,,0,0
2019,69744,서폴드,한화,HH,18,1,0,0,0,,0,0
2019,60140,신정락,한화,HH,18,1,0,0,0,,0,0
2019,73738,안영명,한화,HH,18,1,0,0,0,,0,0
2019,64706,이창열,한화,HH,18,11,0,0,0,,0,0
2019,62611,임준섭,한화,HH,18,2,0,0,0,,0,0
2019,63700,장운호,한화,HH,18,7,1,0,1,0.0,0,0
2019,74857,정우람,한화,HH,18,4,0,0,0,,0,0
2019,64717,지시완,한화,HH,18,58,0,0,0,,0,0
2019,60805,최윤석,한화,HH,18,7,0,0,0,,0,0
2019,74729,최진행,한화,HH,18,45,0,0,0,,1,0
2019,62700,하주석,한화,HH,18,5,0,0,0,,0,0
2019,61353,고종욱,SSG,SK,1,137,41,31,10,75.6,8,1
2019,63704,노수광,SSG,SK,2,117,37,27,10,73.0,7,1
2019,71837,김강민,SSG,SK,3,127,23,15,8,65.2,3,1
2019,76869,김재현,SSG,SK,4,83,19,13,6,68.4,2,2
2019,66864,안상현,SSG,SK,5,65,10,7,3,70.0,2,0
